trade_id,trade_timestamp,trade_date,settlement_date,stock_key,issuer_key,industry_key,sector_key,exchange_key,currency_key,account_key,trader_key,broker_key,buy_sell_flag,execution_venue,order_type,quantity,price_local,gross_amount_local,commission_local,net_amount_local,fx_to_usd,gross_amount_usd,commission_usd,net_amount_usd
T202408020078008921,2024-08-02 18:46:57,2024-08-02,2024-08-04,78,236,2,1,6,4,39,13,4,S,Algo,Limit,300,79.2601,23778.03,8.06,23769.97,0.006791,161.48,0.05,161.42
T202410020026008922,2024-10-02 03:15:48,2024-10-02,2024-10-06,26,111,1,1,8,6,8,50,8,B,Algo,Limit,20000,10.7651,215302.0,69.12,-215371.12,1.121914,241550.33,77.55,-241627.87
T202511090007008923,2025-11-09 05:21:15,2025-11-09,2025-11-11,7,147,2,1,3,2,17,14,6,S,Voice,VWAP,2000,180.792,361584.0,78.31,361505.69,1.255878,454105.39,98.35,454007.04
T202401290181008924,2024-01-29 03:20:57,2024-01-29,2024-02-02,181,318,19,5,3,2,9,52,5,B,Algo,Limit,8000,32.5927,260741.6,65.25,-260806.85,1.258672,328188.15,82.13,-328270.28
T202410280042008925,2024-10-28 09:27:57,2024-10-28,2024-10-31,42,223,2,1,6,4,30,40,1,S,Cross,VWAP,8000,37.11,296880.0,93.9,296786.1,0.006852,2034.22,0.64,2033.58
T202511190042008926,2025-11-19 02:56:08,2025-11-19,2025-11-23,42,223,2,1,6,4,40,56,11,B,Voice,Market,10000,36.4395,364395.0,63.89,-364458.89,0.006943,2529.99,0.44,-2530.44
T202506280336008927,2025-06-28 08:24:41,2025-06-28,2025-07-01,336,76,24,7,9,3,8,31,2,B,DMA,Market,100,46.2611,4626.11,1.37,-4627.48,1.061141,4908.95,1.45,-4910.41
T202412060350008928,2024-12-06 06:35:31,2024-12-06,2024-12-10,350,236,2,1,6,4,36,19,7,S,DMA,Market,100,137.5623,13756.23,1.03,13755.2,0.006778,93.24,0.01,93.23
T202404260125008929,2024-04-26 02:42:40,2024-04-26,2024-04-30,125,250,25,7,9,3,3,33,1,S,DMA,VWAP,1000,55.07,55070.0,5.61,55064.39,1.053124,57995.54,5.91,57989.63
T202403100189008930,2024-03-10 10:29:46,2024-03-10,2024-03-12,189,260,25,7,6,4,5,22,7,S,Algo,Limit,500,14.7348,7367.4,1.37,7366.03,0.006844,50.42,0.01,50.41
T202406110399008931,2024-06-11 02:10:49,2024-06-11,2024-06-15,399,7,10,3,4,3,3,36,11,S,DMA,Market,1500,69.1215,103682.25,35.98,103646.27,1.082106,112195.18,38.93,112156.25
T202401090022008932,2024-01-09 23:36:51,2024-01-09,2024-01-12,22,192,19,5,7,5,17,11,10,B,Algo,TWAP,100,112.5433,11254.33,2.75,-11257.08,0.742744,8359.09,2.04,-8361.13
T202401040134008933,2024-01-04 14:16:56,2024-01-04,2024-01-08,134,118,18,5,10,7,23,48,9,S,DMA,Market,100000,95.0227,9502270.0,996.27,9501273.73,0.092747,881307.04,92.4,881214.63
T202406010159008934,2024-06-01 03:26:49,2024-06-01,2024-06-04,159,3,34,10,11,8,17,18,8,S,Voice,Limit,100,76.835,7683.5,2.83,7680.67,0.664716,5107.35,1.88,5105.46
T202409070137008935,2024-09-07 03:30:31,2024-09-07,2024-09-11,137,188,34,10,10,7,14,26,12,S,DMA,Market,15000,126.513,1897695.0,301.5,1897393.5,0.097097,184260.49,29.27,184231.22
T202511120370008936,2025-11-12 14:00:10,2025-11-12,2025-11-14,370,215,23,6,5,3,27,4,8,B,Algo,Limit,5000,18.8822,94411.0,11.06,-94422.06,1.107804,104588.88,12.25,-104601.14
T202505250177008937,2025-05-25 09:22:55,2025-05-25,2025-05-27,177,305,32,9,11,8,27,10,2,B,Algo,Market,800,104.6761,83740.88,22.8,-83763.68,0.666401,55805.01,15.19,-55820.2
T202506220315008938,2025-06-22 13:08:11,2025-06-22,2025-06-26,315,247,16,4,4,3,36,35,5,S,Algo,TWAP,10000,110.3883,1103883.0,206.74,1103676.26,1.103614,1218260.73,228.16,1218032.57
T202408290254008939,2024-08-29 23:07:16,2024-08-29,2024-09-02,254,87,1,1,11,8,2,56,12,S,Algo,Market,200,18.7138,3742.76,1.01,3741.75,0.688155,2575.6,0.7,2574.9
T202505310347008940,2025-05-31 06:39:54,2025-05-31,2025-06-03,347,129,9,3,4,3,26,36,5,S,DMA,Market,100,45.6803,4568.03,0.74,4567.29,1.101167,5030.16,0.81,5029.35
T202507020281008941,2025-07-02 14:57:15,2025-07-02,2025-07-04,281,85,3,1,3,2,36,38,1,B,DMA,Limit,10000,112.1686,1121686.0,209.27,-1121895.27,1.268741,1423129.02,265.51,-1423394.53
T202411190088008942,2024-11-19 02:26:42,2024-11-19,2024-11-21,88,209,35,10,7,5,28,29,5,B,Algo,Limit,2000,29.1583,58316.6,17.01,-58333.61,0.747798,43609.04,12.72,-43621.76
T202503310273008943,2025-03-31 06:22:41,2025-03-31,2025-04-02,273,56,23,6,8,6,27,4,3,S,Algo,Limit,500,27.8084,13904.2,0.7,13903.5,1.160156,16131.04,0.81,16130.23
T202510090096008944,2025-10-09 17:46:01,2025-10-09,2025-10-13,96,114,18,5,6,4,1,23,10,S,Cross,Limit,15000,115.9909,1739863.5,406.91,1739456.59,0.006953,12097.27,2.83,12094.44
T202405070321008945,2024-05-07 07:48:12,2024-05-07,2024-05-09,321,111,1,1,8,6,6,16,10,B,Algo,Market,15000,110.2418,1653627.0,814.75,-1654441.75,1.106451,1829657.25,901.48,-1830558.73
T202504120167008946,2025-04-12 01:59:30,2025-04-12,2025-04-14,167,27,36,10,4,3,23,52,10,S,DMA,Limit,80000,51.7098,4136784.0,1384.76,4135399.24,1.054265,4361266.58,1459.9,4359806.68
T202411060308008947,2024-11-06 13:04:44,2024-11-06,2024-11-08,308,67,36,10,8,6,26,34,6,B,Algo,Arrival,3000,19.009,57027.0,34.66,-57061.66,1.125045,64157.94,38.99,-64196.94
T202505130373008948,2025-05-13 05:31:40,2025-05-13,2025-05-16,373,55,32,9,7,5,12,49,10,B,Voice,TWAP,100,98.3909,9839.09,1.15,-9840.24,0.728045,7163.3,0.84,-7164.14
T202501280359008949,2025-01-28 00:23:39,2025-01-28,2025-01-31,359,290,17,5,5,3,1,13,4,B,Algo,Limit,1000,136.6608,136660.8,41.1,-136701.9,1.145564,156553.69,47.08,-156600.78
T202403150058008950,2024-03-15 20:02:42,2024-03-15,2024-03-18,58,93,1,1,7,5,3,10,12,B,Algo,Limit,500,117.2717,58635.85,20.93,-58656.78,0.720404,42241.5,15.08,-42256.58
T202507300218008951,2025-07-30 23:27:46,2025-07-30,2025-08-03,218,93,1,1,7,5,31,32,11,B,Algo,Limit,200,91.0079,18201.58,1.15,-18202.73,0.74381,13538.52,0.86,-13539.37
T202412100099008952,2024-12-10 18:10:47,2024-12-10,2024-12-14,99,305,32,9,11,8,24,7,9,B,DMA,Market,30000,52.5261,1575783.0,440.77,-1576223.77,0.655916,1033581.28,289.11,-1033870.39
T202406130359008953,2024-06-13 01:01:02,2024-06-13,2024-06-16,359,290,17,5,5,3,1,26,2,B,DMA,Market,20000,140.7601,2815202.0,918.7,-2816120.7,1.06888,3009113.11,981.98,-3010095.09
T202511060026008954,2025-11-06 05:10:45,2025-11-06,2025-11-10,26,111,1,1,8,6,8,59,6,S,Algo,Limit,10000,10.7871,107871.0,7.03,107863.97,1.110447,119785.03,7.81,119777.22
T202509250036008955,2025-09-25 11:35:21,2025-09-25,2025-09-29,36,219,32,9,10,7,13,34,9,B,DMA,Limit,300,51.9755,15592.65,3.85,-15596.5,0.094238,1469.42,0.36,-1469.78
T202404180183008956,2024-04-18 23:42:56,2024-04-18,2024-04-22,183,27,36,10,4,3,20,40,12,S,Algo,TWAP,10000,90.553,905530.0,214.98,905315.02,1.112766,1007643.0,239.22,1007403.77
T202506150343008957,2025-06-15 00:45:10,2025-06-15,2025-06-18,343,150,23,6,3,2,7,6,8,S,DMA,TWAP,300,20.1281,6038.43,0.57,6037.86,1.248804,7540.82,0.71,7540.1
T202404210129008958,2024-04-21 05:06:18,2024-04-21,2024-04-24,129,40,32,9,11,8,25,29,2,B,Voice,TWAP,300,14.317,4295.1,0.56,-4295.66,0.677517,2910.0,0.38,-2910.38
T202412090281008959,2024-12-09 12:30:47,2024-12-09,2024-12-12,281,85,3,1,3,2,35,49,1,S,Algo,VWAP,15000,114.7495,1721242.5,356.15,1720886.35,1.242736,2139050.02,442.6,2138607.42
T202509260244008960,2025-09-26 15:29:21,2025-09-26,2025-09-28,244,298,8,2,5,3,3,43,10,S,Algo,VWAP,300,75.9593,22787.79,4.71,22783.08,1.056323,24071.27,4.98,24066.29
T202512120110008961,2025-12-12 12:30:20,2025-12-12,2025-12-16,110,220,17,5,11,8,10,21,10,B,Algo,Market,8000,162.6838,1301470.4,439.71,-1301910.11,0.687876,895250.25,302.47,-895552.72
T202409090166008962,2024-09-09 00:03:49,2024-09-09,2024-09-12,166,98,35,10,1,1,22,26,12,S,DMA,Limit,1000,75.8509,75850.9,4.23,75846.67,1.0,75850.9,4.23,75846.67
T202509130048008963,2025-09-13 02:31:19,2025-09-13,2025-09-15,48,167,34,10,7,5,10,18,8,B,Cross,Market,100,131.116,13111.6,4.02,-13115.62,0.73806,9677.15,2.97,-9680.11
T202503140333008964,2025-03-14 18:58:15,2025-03-14,2025-03-18,333,188,34,10,10,7,30,15,8,S,Cross,Limit,300,82.5978,24779.34,4.65,24774.69,0.09357,2318.6,0.44,2318.17
T202507200312008965,2025-07-20 19:04:36,2025-07-20,2025-07-23,312,198,28,8,11,8,36,28,10,S,Cross,Limit,2000,180.8011,361602.2,55.7,361546.5,0.680391,246030.88,37.9,245992.98
T202402080162008966,2024-02-08 20:50:20,2024-02-08,2024-02-10,162,194,13,4,11,8,13,26,6,S,Algo,Market,100,81.5257,8152.57,2.12,8150.45,0.674463,5498.61,1.43,5497.18
T202510170318008967,2025-10-17 06:05:14,2025-10-17,2025-10-19,318,48,1,1,3,2,5,3,3,B,DMA,Arrival,1000,90.4713,90471.3,43.1,-90514.4,1.251349,113211.17,53.93,-113265.1
T202406300238008968,2024-06-30 18:59:05,2024-06-30,2024-07-03,238,311,34,10,4,3,30,45,9,B,Algo,Limit,2000,212.7636,425527.2,143.21,-425670.41,1.071573,455983.46,153.46,-456136.92
T202409250211008969,2024-09-25 23:42:23,2024-09-25,2024-09-27,211,269,19,5,2,1,15,21,3,S,DMA,Market,2000,76.8225,153645.0,41.2,153603.8,1.0,153645.0,41.2,153603.8
T202405210170008970,2024-05-21 21:12:59,2024-05-21,2024-05-25,170,295,30,8,5,3,30,42,2,B,DMA,Limit,5000,146.074,730370.0,311.4,-730681.4,1.094907,799687.23,340.95,-800028.18
T202404130077008971,2024-04-13 03:38:42,2024-04-13,2024-04-15,77,84,29,8,8,6,13,43,10,B,Algo,Market,500,80.1692,40084.6,7.06,-40091.66,1.161108,46542.55,8.2,-46550.75
T202509170144008972,2025-09-17 02:29:46,2025-09-17,2025-09-20,144,234,1,1,6,4,19,55,12,S,DMA,Limit,200,32.6328,6526.56,1.13,6525.43,0.007123,46.49,0.01,46.48
T202412170178008973,2024-12-17 19:17:26,2024-12-17,2024-12-21,178,147,2,1,3,2,17,39,4,S,Algo,Limit,20000,139.8455,2796910.0,903.65,2796006.35,1.266015,3540930.01,1144.03,3539785.98
T202407090082008974,2024-07-09 16:54:31,2024-07-09,2024-07-11,82,287,22,6,3,2,11,47,10,B,Voice,Limit,300,74.117,22235.1,6.67,-22241.77,1.273947,28326.34,8.5,-28334.84
T202405310209008975,2024-05-31 14:32:49,2024-05-31,2024-06-03,209,67,36,10,8,6,20,42,5,S,DMA,VWAP,200,223.2561,44651.22,18.64,44632.58,1.148442,51279.34,21.41,51257.93
T202410250223008976,2024-10-25 07:53:15,2024-10-25,2024-10-28,223,19,28,8,8,6,11,50,9,B,Algo,Limit,100,27.7717,2777.17,1.14,-2778.31,1.106457,3072.82,1.26,-3074.08
T202412280397008977,2024-12-28 19:55:53,2024-12-28,2024-12-31,397,220,17,5,11,8,32,30,4,B,Algo,Limit,200,9.192,1838.4,0.49,-1838.89,0.665915,1224.22,0.33,-1224.54
T202506140031008978,2025-06-14 21:15:03,2025-06-14,2025-06-18,31,298,8,2,5,3,7,60,10,S,DMA,TWAP,80000,124.2909,9943272.0,2795.43,9940476.57,1.094377,10881688.18,3059.25,10878628.93
T202509150319008979,2025-09-15 13:10:06,2025-09-15,2025-09-18,319,184,38,11,6,4,27,24,9,S,DMA,Limit,10000,52.0034,520034.0,163.65,519870.35,0.006847,3560.67,1.12,3559.55
T202411080139008980,2024-11-08 08:58:36,2024-11-08,2024-11-11,139,274,1,1,3,2,19,3,6,S,Algo,TWAP,2000,134.722,269444.0,50.14,269393.86,1.280844,345115.73,64.22,345051.51
T202407200103008981,2024-07-20 04:02:28,2024-07-20,2024-07-24,103,154,3,1,11,8,1,51,9,B,DMA,Arrival,300,144.5409,43362.27,16.27,-43378.54,0.680483,29507.29,11.07,-29518.36
T202408230009008982,2024-08-23 21:59:40,2024-08-23,2024-08-26,9,258,28,8,7,5,10,30,8,S,Cross,VWAP,2000,8.5749,17149.8,3.51,17146.29,0.766786,13150.23,2.69,13147.54
T202508290004008983,2025-08-29 15:22:30,2025-08-29,2025-08-31,4,192,19,5,7,5,8,55,12,B,Algo,Limit,1000,22.2559,22255.9,5.08,-22260.98,0.736158,16383.86,3.74,-16387.6
T202401270124008984,2024-01-27 19:47:45,2024-01-27,2024-01-30,124,22,3,1,10,7,16,38,6,S,Cross,Limit,1500,213.3002,319950.3,21.55,319928.75,0.095193,30457.03,2.05,30454.98
T202509300282008985,2025-09-30 18:55:23,2025-09-30,2025-10-03,282,191,8,2,9,3,30,3,12,S,Cross,Limit,300,145.3264,43597.92,15.09,43582.83,1.087306,47404.28,16.41,47387.87
T202504270163008986,2025-04-27 02:46:34,2025-04-27,2025-04-30,163,215,23,6,5,3,21,17,4,S,Algo,Limit,20000,87.9668,1759336.0,351.3,1758984.7,1.077238,1895223.59,378.43,1894845.16
T202410250262008987,2024-10-25 15:00:41,2024-10-25,2024-10-29,262,271,1,1,7,5,9,38,10,B,DMA,Limit,300,8.2395,2471.85,0.93,-2472.78,0.728152,1799.88,0.68,-1800.56
T202402030043008988,2024-02-03 13:31:36,2024-02-03,2024-02-05,43,135,7,2,10,7,19,30,9,S,Voice,Market,1000,129.0377,129037.7,6.45,129031.25,0.096438,12444.14,0.62,12443.52
T202410200400008989,2024-10-20 11:05:53,2024-10-20,2024-10-22,400,192,19,5,7,5,26,29,9,S,Voice,VWAP,15000,132.44,1986600.0,534.56,1986065.44,0.732402,1454989.81,391.51,1454598.3
T202511200148008990,2025-11-20 23:35:26,2025-11-20,2025-11-23,148,285,38,11,4,3,19,5,8,S,Algo,Arrival,8000,58.699,469592.0,109.03,469482.97,1.136942,533898.87,123.96,533774.91
T202512200048008991,2025-12-20 15:05:55,2025-12-20,2025-12-23,48,167,34,10,7,5,11,11,1,S,Algo,Limit,1500,153.35,230025.0,87.48,229937.52,0.745246,171425.21,65.19,171360.02
T202507060212008992,2025-07-06 20:57:16,2025-07-06,2025-07-09,212,259,21,6,8,6,29,31,12,S,Voice,Limit,3000,13.2521,39756.3,11.83,39744.47,1.142711,45429.96,13.52,45416.44
T202406210206008993,2024-06-21 02:30:02,2024-06-21,2024-06-25,206,150,23,6,3,2,29,44,1,B,Algo,Market,300,111.4221,33426.63,7.31,-33433.94,1.268059,42386.94,9.27,-42396.21
T202512140266008994,2025-12-14 01:53:59,2025-12-14,2025-12-16,266,275,10,3,9,3,29,39,8,S,Algo,Market,10000,58.095,580950.0,117.88,580832.12,1.105422,642194.91,130.31,642064.6
T202412160029008995,2024-12-16 15:56:34,2024-12-16,2024-12-19,29,319,27,7,11,8,13,25,5,B,DMA,Market,500,13.8041,6902.05,2.26,-6904.31,0.670652,4628.87,1.52,-4630.39
T202402240238008996,2024-02-24 16:55:49,2024-02-24,2024-02-28,238,311,34,10,4,3,37,34,10,S,DMA,Limit,1500,213.9699,320954.85,73.42,320881.43,1.10438,354456.12,81.08,354375.03
T202406150359008997,2024-06-15 16:28:36,2024-06-15,2024-06-19,359,290,17,5,5,3,14,40,4,B,DMA,Arrival,1000,136.8116,136811.6,51.87,-136863.47,1.081744,147995.13,56.11,-148051.24
T202404280006008998,2024-04-28 10:36:59,2024-04-28,2024-04-30,6,162,32,9,5,3,35,52,7,B,DMA,Limit,30000,58.5143,1755429.0,692.68,-1756121.68,1.097935,1927346.94,760.52,-1928107.46
T202502010266008999,2025-02-01 14:09:56,2025-02-01,2025-02-03,266,275,10,3,9,3,24,28,7,S,Cross,Arrival,3000,61.2962,183888.6,76.08,183812.52,1.072843,197283.6,81.62,197201.98
T202408090111009000,2024-08-09 07:57:35,2024-08-09,2024-08-11,111,44,4,1,6,4,37,14,12,S,DMA,Limit,100,38.9886,3898.86,1.51,3897.35,0.006894,26.88,0.01,26.87
T202512300305009001,2025-12-30 10:40:45,2025-12-30,2026-01-02,305,219,32,9,10,7,7,12,8,B,DMA,Market,3000,12.314,36942.0,4.03,-36946.03,0.097734,3610.49,0.39,-3610.88
T202402060216009002,2024-02-06 04:03:47,2024-02-06,2024-02-08,216,109,28,8,6,4,12,18,10,S,Algo,VWAP,300,17.0545,5116.35,1.36,5114.99,0.006689,34.22,0.01,34.21
T202505040316009003,2025-05-04 06:16:40,2025-05-04,2025-05-06,316,296,20,6,4,3,25,60,11,B,Algo,Limit,80000,106.4659,8517272.0,2600.96,-8519872.96,1.113861,9487057.11,2897.11,-9489954.22
T202403180199009004,2024-03-18 17:29:17,2024-03-18,2024-03-22,199,200,33,9,8,6,34,18,10,S,DMA,Market,800,67.8934,54314.72,27.71,54287.01,1.115641,60595.73,30.91,60564.81
T202405030338009005,2024-05-03 22:45:05,2024-05-03,2024-05-06,338,71,15,4,8,6,23,3,12,S,DMA,VWAP,5000,28.9864,144932.0,45.62,144886.38,1.10677,160406.39,50.49,160355.9
T202510010133009006,2025-10-01 07:56:26,2025-10-01,2025-10-05,133,127,11,3,4,3,36,13,12,B,Algo,Limit,30000,7.4098,222294.0,58.11,-222352.11,1.0911,242544.98,63.4,-242608.39
T202503160118009007,2025-03-16 01:36:00,2025-03-16,2025-03-20,118,125,37,11,2,1,29,55,3,S,DMA,Limit,1000,5.5905,5590.5,1.65,5588.85,1.0,5590.5,1.65,5588.85
T202407110204009008,2024-07-11 20:10:31,2024-07-11,2024-07-15,204,153,14,4,7,5,7,53,10,S,Algo,Market,300,32.5698,9770.94,2.49,9768.45,0.766059,7485.12,1.91,7483.21
T202511060334009009,2025-11-06 22:10:57,2025-11-06,2025-11-10,334,49,29,8,8,6,22,32,11,B,Algo,Limit,200,30.2944,6058.88,1.74,-6060.62,1.153434,6988.52,2.01,-6990.53
T202405300223009010,2024-05-30 02:38:19,2024-05-30,2024-06-01,223,19,28,8,8,6,29,2,4,B,Algo,Limit,200,28.2033,5640.66,1.3,-5641.96,1.089645,6146.32,1.42,-6147.73
T202503260197009011,2025-03-26 22:01:50,2025-03-26,2025-03-28,197,40,32,9,11,8,28,26,2,S,DMA,Limit,30000,59.7767,1793301.0,198.38,1793102.62,0.679153,1217925.75,134.73,1217791.02
T202505080244009012,2025-05-08 21:34:57,2025-05-08,2025-05-10,244,298,8,2,5,3,21,60,1,S,DMA,Limit,200,69.3651,13873.02,4.51,13868.51,1.107022,15357.74,4.99,15352.75
T202512140357009013,2025-12-14 21:28:39,2025-12-14,2025-12-18,357,24,37,11,7,5,26,19,2,S,Algo,Arrival,80000,319.0302,25522416.0,4113.3,25518302.7,0.723861,18474681.57,2977.46,18471704.11
T202511110114009014,2025-11-11 01:48:24,2025-11-11,2025-11-13,114,309,5,2,6,4,15,30,4,B,Voice,Arrival,3000,14.5679,43703.7,8.17,-43711.87,0.006718,293.6,0.05,-293.66
T202401220208009015,2024-01-22 20:11:03,2024-01-22,2024-01-26,208,166,15,4,10,7,14,28,11,B,Algo,VWAP,1000,47.957,47957.0,5.51,-47962.51,0.096005,4604.11,0.53,-4604.64
T202411270146009016,2024-11-27 00:36:07,2024-11-27,2024-11-29,146,98,35,10,2,1,38,47,6,S,DMA,Market,300,83.9154,25174.62,7.94,25166.68,1.0,25174.62,7.94,25166.68
T202504100183009017,2025-04-10 13:17:45,2025-04-10,2025-04-12,183,27,36,10,4,3,11,20,10,B,Algo,Market,2000,92.1258,184251.6,13.52,-184265.12,1.087671,200405.12,14.71,-200419.83
T202511100001009018,2025-11-10 00:13:14,2025-11-10,2025-11-14,1,226,29,8,1,1,23,19,8,S,Voice,Arrival,10000,24.5974,245974.0,73.38,245900.62,1.0,245974.0,73.38,245900.62
T202409030346009019,2024-09-03 04:14:11,2024-09-03,2024-09-07,346,152,24,7,10,7,10,16,10,S,Cross,Limit,200,15.7564,3151.28,0.5,3150.78,0.098868,311.56,0.05,311.51
T202405180166009020,2024-05-18 16:49:37,2024-05-18,2024-05-20,166,98,35,10,1,1,26,25,3,B,Algo,Limit,5000,86.1825,430912.5,110.94,-431023.44,1.0,430912.5,110.94,-431023.44
T202507270216009021,2025-07-27 23:50:54,2025-07-27,2025-07-29,216,109,28,8,6,4,12,30,1,S,DMA,Limit,200,18.1919,3638.38,1.74,3636.64,0.006678,24.3,0.01,24.29
T202405030164009022,2024-05-03 16:17:49,2024-05-03,2024-05-07,164,292,3,1,6,4,29,42,10,B,DMA,Market,800,41.364,33091.2,2.72,-33093.92,0.006764,223.83,0.02,-223.85
T202411210075009023,2024-11-21 07:41:55,2024-11-21,2024-11-23,75,36,11,3,5,3,38,52,10,S,DMA,VWAP,200,39.2652,7853.04,2.61,7850.43,1.093681,8588.72,2.85,8585.87
T202412080117009024,2024-12-08 01:10:22,2024-12-08,2024-12-12,117,146,12,3,7,5,16,16,4,S,Algo,Market,20000,140.0354,2800708.0,997.98,2799710.02,0.726584,2034949.62,725.12,2034224.51
T202508210359009025,2025-08-21 16:33:26,2025-08-21,2025-08-25,359,290,17,5,5,3,36,32,12,S,DMA,Limit,2000,134.7877,269575.4,67.2,269508.2,1.072404,289093.74,72.07,289021.67
T202506260143009026,2025-06-26 17:43:10,2025-06-26,2025-06-29,143,274,1,1,3,2,27,40,8,S,DMA,Limit,100,33.4374,3343.74,0.23,3343.51,1.284712,4295.74,0.3,4295.45
T202509070216009027,2025-09-07 06:24:00,2025-09-07,2025-09-11,216,109,28,8,6,4,30,3,6,S,Algo,VWAP,100,18.446,1844.6,0.87,1843.73,0.006945,12.81,0.01,12.8
T202501310175009028,2025-01-31 05:30:02,2025-01-31,2025-02-04,175,263,13,4,7,5,32,49,6,B,Algo,Arrival,5000,23.0029,115014.5,14.8,-115029.3,0.749698,86226.14,11.1,-86237.24
T202406280358009029,2024-06-28 21:41:12,2024-06-28,2024-07-01,358,284,19,5,5,3,16,41,10,B,DMA,Limit,2000,18.4241,36848.2,2.37,-36850.57,1.056762,38939.78,2.5,-38942.28
T202404200063009030,2024-04-20 04:35:35,2024-04-20,2024-04-23,63,129,9,3,4,3,1,26,1,B,Algo,Market,300,53.9819,16194.57,3.48,-16198.05,1.080417,17496.89,3.76,-17500.65
T202411180293009031,2024-11-18 10:33:23,2024-11-18,2024-11-20,293,211,6,2,3,2,5,48,7,B,Cross,Market,200,22.8542,4570.84,2.03,-4572.87,1.240527,5670.25,2.52,-5672.77
T202510280292009032,2025-10-28 08:12:54,2025-10-28,2025-10-30,292,28,15,4,6,4,40,59,5,S,DMA,Limit,5000,98.3417,491708.5,123.07,491585.43,0.006906,3395.74,0.85,3394.89
T202505120236009033,2025-05-12 08:17:45,2025-05-12,2025-05-15,236,163,19,5,7,5,32,56,5,S,Algo,Limit,500,18.4795,9239.75,3.01,9236.74,0.713885,6596.12,2.15,6593.97
T202505190194009034,2025-05-19 19:17:41,2025-05-19,2025-05-23,194,51,34,10,9,3,21,24,2,S,DMA,Limit,800,46.0541,36843.28,14.15,36829.13,1.105841,40742.81,15.65,40727.16
T202410090075009035,2024-10-09 14:48:50,2024-10-09,2024-10-11,75,36,11,3,5,3,39,50,10,S,Algo,Limit,200,45.8791,9175.82,0.64,9175.18,1.12855,10355.37,0.72,10354.65
T202407090181009036,2024-07-09 20:46:42,2024-07-09,2024-07-12,181,318,19,5,3,2,9,28,7,S,Voice,Market,2000,37.7897,75579.4,20.63,75558.77,1.301097,98336.13,26.84,98309.29
T202510140379009037,2025-10-14 01:56:48,2025-10-14,2025-10-18,379,49,29,8,8,6,9,28,7,S,Algo,Limit,1500,107.0191,160528.65,8.03,160520.62,1.116458,179223.5,8.97,179214.53
T202411110015009038,2024-11-11 10:18:04,2024-11-11,2024-11-13,15,158,21,6,8,6,31,25,11,B,Algo,Limit,10000,43.3667,433667.0,128.66,-433795.66,1.130282,490166.0,145.42,-490311.43
T202502090151009039,2025-02-09 08:33:17,2025-02-09,2025-02-11,151,41,16,4,10,7,9,1,7,B,DMA,Market,3000,25.1582,75474.6,10.92,-75485.52,0.098537,7437.04,1.08,-7438.12
T202509170261009040,2025-09-17 22:09:42,2025-09-17,2025-09-19,261,69,26,7,4,3,23,6,10,S,Algo,VWAP,2000,75.2608,150521.6,28.22,150493.38,1.063997,160154.53,30.03,160124.5
T202403170162009041,2024-03-17 20:59:58,2024-03-17,2024-03-19,162,194,13,4,11,8,9,41,6,B,Algo,Market,300,72.2025,21660.75,1.7,-21662.45,0.692175,14993.03,1.18,-14994.21
T202509220072009042,2025-09-22 08:00:28,2025-09-22,2025-09-25,72,42,14,4,7,5,40,15,1,B,Cross,Arrival,2000,167.9075,335815.0,52.46,-335867.46,0.735544,247006.71,38.59,-247045.29
T202503170025009043,2025-03-17 07:34:41,2025-03-17,2025-03-19,25,200,33,9,8,6,34,8,6,S,Voice,Limit,1000,60.8687,60868.7,13.82,60854.88,1.149723,69982.14,15.89,69966.26
T202412170079009044,2024-12-17 03:30:55,2024-12-17,2024-12-20,79,313,28,8,6,4,30,19,6,B,Algo,Market,100,6.6054,660.54,0.08,-660.62,0.006824,4.51,0.0,-4.51
T202402220195009045,2024-02-22 13:53:17,2024-02-22,2024-02-24,195,181,21,6,3,2,15,43,3,S,Algo,Market,5000,58.0751,290375.5,49.2,290326.3,1.295216,376098.99,63.72,376035.27
T202401240195009046,2024-01-24 13:43:32,2024-01-24,2024-01-26,195,181,21,6,3,2,8,37,6,S,Algo,Limit,10000,59.1204,591204.0,137.38,591066.62,1.300455,768834.2,178.66,768655.54
T202405290128009047,2024-05-29 13:35:36,2024-05-29,2024-06-02,128,21,4,1,2,1,19,32,8,S,DMA,Limit,800,154.5841,123667.28,15.91,123651.37,1.0,123667.28,15.91,123651.37
T202503240301009048,2025-03-24 18:04:14,2025-03-24,2025-03-26,301,45,14,4,3,2,24,52,2,S,DMA,Market,200,121.9534,24390.68,5.84,24384.84,1.242947,30316.32,7.26,30309.06
T202509220290009049,2025-09-22 22:10:09,2025-09-22,2025-09-25,290,162,32,9,5,3,11,38,9,B,DMA,Limit,50000,62.4505,3122525.0,669.8,-3123194.8,1.073024,3350544.27,718.71,-3351262.98
T202512080181009050,2025-12-08 12:59:15,2025-12-08,2025-12-10,181,318,19,5,3,2,1,59,4,S,Algo,Limit,1000,31.6141,31614.1,9.7,31604.4,1.3059,41284.85,12.67,41272.19
T202508280307009051,2025-08-28 05:41:26,2025-08-28,2025-08-31,307,110,5,2,10,7,12,44,8,S,Algo,Limit,3000,83.1561,249468.3,51.61,249416.69,0.095389,23796.53,4.92,23791.61
T202506150081009052,2025-06-15 00:02:05,2025-06-15,2025-06-18,81,82,26,7,5,3,17,57,11,B,Algo,VWAP,30000,144.8573,4345719.0,1544.18,-4347263.18,1.108022,4815152.26,1710.99,-4816863.24
